company_name,address,email,phone,website,license_id,license_type
SR TRAVEL & TOURS PTE. LTD.,2F JALAN PAPAN #01-01 SINGAPORE 619816,info.srtraveltours@gmail.com,+6569572373,,TA03982,General
SRI MAJU TOURS & TRAVEL PTE LTD,601 MACPHERSON ROAD #01-08B SINGAPORE 368242,aneka@srimaju.com,+6562948228,https://www.srimaju.com,TA01238,General
SSB HOLIDAYZZ PTE. LTD.,23 BENDEMEER ROAD #04-511 BENDEMEER VILLE SINGAPORE 330023,sales@ssbholidayzz.com,+6566501595,,TA02140,General
ST AIR TRAVEL PTE. LTD.,2 SERANGOON ROAD #01-61 TEKKA PLACE SINGAPORE 218227,info@stairtravel.com,+6565183500,https://www.stairtravel.com,TA03426,General
ST ENGINEERING E-SERVICES PTE. LTD.,3 ANG MO KIO ELECTRONICS PARK ROAD #02-00 DIGITAL HUB SINGAPORE 567714,jiaqing.marcus.low@stengg.com,+6591479908,,TA01768,General
ST LEE TRANSPORT PTE. LTD.,1002 TOA PAYOH INDUSTRIAL PARK #01-1473 TOA PAYOH INDUSTRIAL PARK SINGAPORE 319074,stlee.transport@gmail.com,+6562586188,https://www.stleetransport.com.sg,TA03025,General
ST WORLD SINGAPORE PTE. LTD.,9 BATTERY ROAD MYP CENTRE SINGAPORE 049910,shibuya@stworld.co.jp,+6568831500,,TA03917,General
ST&T INTERNATIONAL PTE LTD,390 VICTORIA STREET #03-33 THE GOLDEN LANDMARK SINGAPORE 188061,zahara@stntinternational.com,+6596801406,,TA03935,General
STAMFORD TRAVEL PTE LTD,1 TANJONG PAGAR PLAZA #02-21   SINGAPORE 082001,peter.thean@stamfordtravel.com.sg,+6562251322,,TA00702,General
STAR ASIA TRAVEL SERVICE PTE. LTD.,1 PARK ROAD #04-39 PEOPLE'S PARK COMPLEX SINGAPORE 059108,870325@qq.com,+6565364440,,TA02278,General
STAR CITY TOURS PTE LTD,BLK 6 TECK WHYE AVENUE #07-116 TECK WHYE HEIGHTS SINGAPORE 680006,sales@starcitytours.com.sg,+6563380266,https://www.starcitytours.com.sg,TA01115,General
STAR TRAVELERS SINGAPORE PTE. LTD.,6A SHENTON WAY #04-01 DOWNTOWN GALLERY SINGAPORE 068815,info@startravellers.in,+6591004858,,TA03863,General
STARDREAMCRUISES TRAVEL AGENCY PTE. LTD.,320 SERANGOON ROAD #15-05 CENTRIUM SQUARE SINGAPORE 218108,reservations.en@stardreamcruises.com,+658008528188,,TA03943,General
STARLIGHT TRAVEL PTE. LTD.,8 CLAYMORE HILL #01-01 8 ON CLAYMORE SINGAPORE 229572,starlight@fis.edu.sg,+6568426001,,TA02700,General
STARMART EXPRESS AIR ASIA LINER PTE. LTD.,6001 BEACH ROAD #01-47 GOLDEN MILE TOWER SINGAPORE 199589,wendy@starmartonline.com,+6562925681,,TA02239,General
STARWORLD INFOTECH PTE. LTD.,9 NORTH BUONA VISTA DRIVE #02-01  THE METROPOLIS TOWER ONE SINGAPORE 138588,starworldsingapore@hotmail.com,+6566506059,,TA02809,General
STGS TOURS PTE. LTD.,10 UBI CRESCENT #07-55 UBI TECHPARK SINGAPORE 408564,tours@stgstourssg.org,+6563388659,,TA02701,General
STRATFORD AND AVON INVESTMENTS PTE. LTD.,134 LORONG AH SOO #01-468 SINGAPORE 530134,hello@stratfordandavontravels.com,+6591168618,,TA03919,General
STUDENT SERVICES CONSULTANCY PTE. LTD.,31 HARRISON ROAD #05-03 FOOD EMPIRE BUILDING SINGAPORE 369649,accounts@ssconline.sg,+6587148588,,TA03257,General
SUMMER HOLIDAYS PTE. LTD.,50 SERANGOON NORTH AVENUE 4 #07-06 FIRST CENTRE SINGAPORE 555856,bookings@summer.com.sg,+6565701156,,TA01865,General
SUMMIT TRAVEL PTE LTD,317 OUTRAM ROAD #01-06 CONCORDE SHOPPING CENTRE SINGAPORE 169075,summit87@singnet.com.sg,+6567323833,,TA00571,General
SUN-CITY TRAVEL & TOURS PTE. LTD.,10 JALAN BESAR #08-03 SIM LIM TOWER SINGAPORE 208787,educamp09@gmail.com,+6564872950,,TA04003,General
SUN-GEE TRAVEL PTE LTD,74 SUNGEI KADUT STREET 1 SUNGEI KADUT INDUSTRIAL ESTATE SINGAPORE 729374,kailiang.neo@sungee.com.sg,+6562200555,,TA00681,General
SUNG HSIEN TRAVEL PTE LTD,633 CHOA CHU KANG NORTH 6 #15-313   SINGAPORE 680633,sunghsientravel@singnet.com.sg,+6591890921,,TA00852,General
SUNNY ISLAND TRAVEL & TOURS PTE. LTD.,218 CHANGI ROAD PKMS BUILDING SINGAPORE 419737,info@sunnyisland.com.sg,+6594249174,,TA00499,General
T&M TOUR GLOBAL PTE. LTD.,133 NEW BRIDGE ROAD #10-04 CHINATOWN POINT SINGAPORE 059413,account@tnmtoursg.com,+6586791937,,TA03002,General
TAILWINDS TRAVELS PTE. LTD.,14D JALAN MASJID #03-03 KINGSTON TERRACE SINGAPORE 418935,info@tailwindstravels.co,+6581183454,https://www.tailwindstravels.co,TA03696,General
TAKE 5! TOURS,189 PASIR RIS STREET 12 #02-58 SINGAPORE 510189,farezah@take5-tours.com,+6591629784,,TA03979N,Niche
TAMPINES TRAVEL PTE. LTD.,9008 TAMPINES STREET 93 #01-21 TAMPINES INDUSTRIAL PARK A SINGAPORE 528843,contactus@tampinesbus.com,+6567895336,,TA01594,General
TANGENTS ALLIANCE PTE. LTD.,11 BALMORAL ROAD #10-09 THE HYDE SINGAPORE 259796,hello@hoofinexperio.com,+6588991102,,TA03928,General
TANMOY TRAVEL & TOURS PTE. LTD.,27 LEMBU ROAD SINGAPORE 208455,tanmoytraveltours@gmail.com,+6562916724,,TA02793,General
TAOTAO PACIFIC PTE. LTD.,334 KRETA AYER ROAD #02-08 KRETA AYER HEIGHTS SINGAPORE 080334,elenasongdodo@gmail.com,+6566873728,,TA03666,General
TARA HOLIDAYS PTE. LTD.,1 SIN MING AVENUE #28-02 FLAME TREE PARK SINGAPORE 575728,tours@taraholidays.com.sg,+6598197358,https://www.taraholidays.com.sg,TA03474,General
TARGET HOLIDAY TOURS PTE LTD,1 PARK ROAD #03-03 PEOPLE'S PARK COMPLEX SINGAPORE 059108,admin@targetht.com,+6565386688,,TA00815,General
TAS GLOBAL HOLDINGS PTE. LTD.,51 BRAS BASAH ROAD #06-01 LAZADA ONE SINGAPORE 189554,info@tas-holdings.com,+6565028497,https://tas-holdings.com/,TA02987,General
TASTECH PTE. LTD.,9 TEMASEK BOULEVARD #07-01 SUNTEC TOWER TWO SINGAPORE 038989,info@tastech.asia,+6562613219,,TA03319,General
TASTY CULTURAL TRAVEL SINGAPORE PTE. LTD.,89 DAWSON ROAD #32-04 SKYTERRACE @ DAWSON SINGAPORE 142089,ivy_xiaohong10@hotmail.com,+6581288578,https://www.tastyculturaltravel.com.sg,TA03071,General
TC WONDERS PTE. LTD.,336B ANCHORVALE CRESCENT #16-36 ANCHORVALE COVE SINGAPORE 542336,tc.qiaotian@gmail.com,+6594576828,,TA03289,General
TEHSEEKERS PTE. LTD.,121 TANJONG RHU ROAD #12-36 TANJONG RIA CONDOMINIUM SINGAPORE 436914,tehseekers@gmail.com,+6589660206,,TA04000,General
TEKKA TRADERS PRIVATE LIMITED,3 FRASER STREET 08 DUO TOWER SINGAPORE 189352,tekkatraders@gmail.com,+6584628467,,TA03545,General
TELEPORT NOW (SG) PTE. LTD.,18 KAKI BUKIT ROAD 3 #02-12 (UNIT 4) SINGAPORE 415978,legal@teleportapp.sg,+6591386774,,TA03942,General
TEN GROUP SINGAPORE PTE. LTD.,120 ROBINSON ROAD #15-01 SINGAPORE 068913,andrewlong@tengroup.com,+6531585000,,TA03182,General
TG TOURS PTE. LTD.,333 KRETA AYER ROAD #03-14 KRETA AYER HEIGHTS SINGAPORE 080333,tgtours@yahoo.com,+6564381822,https://www.tgtours.com,TA01957,General
THANJAI TOURS & TRAVELS PTE. LTD.,84 DUNLOP STREET #01-00   SINGAPORE 209411,info@thanjaitours.com,+6563415565,https://www.thanjaitours.com,TA02122,General
THE APPOINTMENT GROUP PTE. LTD.,78 SOUTH BRIDGE ROAD #02-01 TKH BUILDING SINGAPORE 058708,john.porteous@tag-group.com,+6568499370,,TA02794,General
THE EXPERIENCES FIRM PTE. LTD.,156 MACPHERSON ROAD #05-01 PSL INDUSTRIAL BUILDING SINGAPORE 348528,serena@theexperiencesfirm.com,+6560220671,https://www.theexperiencesfirm.com,TA01911,General
THE GOLDEN GATE TRAVEL (S) PTE. LTD.,15 BEACH ROAD #03-133 BEACH CENTRE SINGAPORE 189677,shalini@thegoldengate.travel,+6591074469,,TA03362,General
THE HELLO TOURISM COMPANY SINGAPORE PTE. LTD.,200 JALAN SULTAN #02-15 TEXTILE CENTRE SINGAPORE 199018,bookings@hellosingaporetours.com,+6531065236,https://www.hellosingaporetours.com,TA02981,General
THE LITTLE ENTREPRENEUR PTE. LTD.,72 Telok Blangah Heights #12-317   SINGAPORE 100072,claudine.lim@gmail.com,+6567784397,https://www.tle.com.sg,TA01615,General
THE ONE TOURS & TRAVEL PTE. LTD.,601 MACPHERSON ROAD #01-09B SINGAPORE 368242,enquiry@theone.travel,+6569042272,https://www.theone.travel,TA03470,General
THE OUTSIDE,21 JALAN NOVENA SELATAN ENG AUN PARK SINGAPORE 308576,theoutside.sg@gmail.com,+6591512901,,TA03857,General
THE RIDE SIDE PRIVATE LIMITED,57 KILLINEY ROAD #02-01 SINGAPORE 239520,mailus@therideside.com,+6580289895,https://travel.therideside.com/,TA02939,General
THE SAVANNA COLLECTIVE PTE. LTD.,138 MARKET STREET #24-01 CAPITAGREEN SINGAPORE 048946,tours@savanna.cc,+6596555032,,TA03883,General
THE SUMMIT LIMITED LIABILITY PARTNERSHIP,299 PUNGGOL CENTRAL  #11-447   SINGAPORE 820299,sweechiow@singnet.com.sg,+6597359494,,TA03445,General
THE TRAVEL CORPORATION (2011) PTE. LTD.,600 NORTH BRIDGE ROAD #06-06 PARKVIEW SQUARE SINGAPORE 188778,accounts_sg@ttc.com,+6569225950,,TA00731,General
THE TRAVEL DIVISION SINGAPORE PTE. LTD.,3 TEMASEK AVENUE #22-02 CENTENNIAL TOWER SINGAPORE 039190,singapore@thetraveldivision.com,+6562307466,,TA03840,General
THE TRAVELLER DMC PTE. LTD.,140 PAYA LEBAR ROAD #07-11 AZ @ PAYA LEBAR SINGAPORE 409015,engloo@thetraveller.sg,+6562252777,https://www.thetravellerdmc.com,TA01422,General
THE UFO TRAVELER PTE. LTD.,410 NORTH BRIDGE ROAD SINGAPORE 188726,hello@theufotraveler.com,+6592487132,https://www.theufotraveler.com,TA03214,General
THE UNTAMED PATHS PTE. LTD.,81 TAGORE LANE #04-07B TAG A SINGAPORE 787502,dennis@theuntamedpaths.com,+6594382121,https://www.theuntamedpaths.com,TA03407N,Niche
THE WANDERING LENS PTE. LTD.,600 NORTH BRIDGE ROAD #10-01 PARKVIEW SQUARE SINGAPORE 188778,adelinemu@twanderinglens.com,+6592304951,,TA03249,General
THEATLAS PTE. LTD.,6A SHENTON WAY #04-01 OUE DOWNTOWN GALLERY SINGAPORE 068815,info@atlaslovestravel.com,+6568568457,https://atlaslovestravel.com/,TA03348,General
THK TOUR AND TRAVEL PTE. LTD.,865 MOUNTBATTEN ROAD #05-29 KATONG SHOPPING CENTRE SINGAPORE 437844,sales@thktour.com,+6569808566,https://www.thktour.com,TA02892,General
THOHA TRAVELS & TOURS PTE. LTD.,80 CHANGI ROAD #01-16 CENTROPOD @ CHANGI SINGAPORE 419715,tour@thohatravels.com.sg,+6562977034,https://www.thohatravels.com.sg,TA01826,General
THREE IS TWO PTE. LTD.,90B TELOK BLANGAH STREET 31 #18-233 PARCVIEW SINGAPORE 102090,wlc@asia.com%20,+6593838649,,TA03061,General
TIAN TIAN TRAVEL,46 JALAN BUKIT HO SWEE #03-886 THE BEO CRESCENT SINGAPORE 160046,tiantiantravel2016@gmail.com,+6598975623,,TA02841,General
TIGER TRAVEL PTE. LTD.,74 SUNGEI KADUT STREET 1 #02-01 SUNGEI KADUT INDUSTRIAL ESTATE SINGAPORE 729374,tigertravel24273@gmail.com,+6563623393,,TA03496,General
TIKET NETWORK PTE. LTD.,36 ROBINSON ROAD #02-01 (ROOM 05-105) WEWORK CITY HOUSE SINGAPORE 068877,christopher.sutarso@tiket.com%20,+6566816768,,TA03410,General
TIME DESIGN INTERNATIONAL PTE. LTD.,1 NORTH BRIDGE ROAD #08-08 HIGH STREET CENTRE SINGAPORE 179094,accountingintl@timedesign.co.jp,+6565506311,https://www.timedesignintl.com,TA03125,General
TIMESWORLD TRAVEL & EDUCATIONAL TOURS PTE LTD,140 PAYA LEBAR ROAD #05-18 AZ @ PAYA LEBAR SINGAPORE 409015,edu@timesworld.com.sg,+6567385005,https://www.timesworld.travel,TA01014,General
TINGGO TRAVEL PTE. LTD.,10 WOODLANDS SQUARE #03-56 WOODS SQUARE SINGAPORE 737714,hello@tinggo360.com,+6568718850,https://tinggotravel.com,TA03586,General
TIS TRAVEL PTE. LTD.,10 UBI CRESCENT #05-87 (Office 2) UBI TECHPARK SINGAPORE 408564,sales@tistsg.com,+6567111565,https://www.tistsg.com/,TA03405,General
TLC ADVENTURE TOURS PTE. LTD.,503 BISHAN STREET 11 #02-448 SINGAPORE 570503,admin@tlcadventuretours.com,+6563565168,,TA02896,General
TLC TRAVEL (S) PTE. LTD.,2 VENTURE DRIVE #24-01 VISION EXCHANGE SINGAPORE 608526,sg.tlctravel@gmail.com,+6593587995,,TA03186,General
TM FOUZY TRAVEL & TOURS PTE LTD,390 VICTORIA STREET #03-15 A/B   SINGAPORE 188061,tengkumadihahff@gmail.com,+6562948044,https://www.tmfouzy.sg,TA00898,General
TMC TRAVEL PTE. LTD.,88 JELLICOE ROAD #20-23 CITYLIGHTS SINGAPORE 208747,vivianle@tmctravelsg.com,+6590494151,,TA03318,General
TMT TRAVEL & TOURS PTE. LTD.,60 BENOI ROAD #02-01 SINGAPORE 629906,tmtquickservice@yahoo.com.sg,+6596405140,,TA03172,General
TOP ONE HOLIDAY PTE. LTD.,56 TANJONG PAGAR ROAD #02-56A SINGAPORE 088477,toponeholiday.sg@gmail.com,+6580975587,,TA03855,General
TOP WIN TRAVEL PTE. LTD.,101 UPPER CROSS STREET #B1-17C PEOPLE'S PARK CENTRE SINGAPORE 058357,topwintravel@gmail.com,+6565333902,,TA02205,General
TOUR CONNECTIONS PTE LTD,8 GUL LANE #02-02 SINGAPORE 629407,tourconn@singnet.com.sg,+6562277004,,TA00805,General
TOUR EAST SINGAPORE (1996) PTE LTD,79 ANSON ROAD #12-01 SINGAPORE 079906,grace.i@toureast.net,+6567351221,https://www.toureast.net/destinations/singapore,TA00994,General
TOUR ROYALE SERVICES PTE LTD,15 BUKIT PASOH ROAD #02-01 SINGAPORE 089829,gekhwee@tour-royale.com.sg,+6562239138,,TA00675,General
TOUR THE GAME PTE. LTD.,25 FLORA DRIVE #07-50 THE JOVELL SINGAPORE 506763,gary@tourthegame.sg,+6598598855,,TA03986,General
TOUR2INDIA PTE. LTD.,410 NORTH BRIDGE ROAD SINGAPORE 188726,mailus@tour2india.world,+6580856009,,TA03807,General
TOUREAST TRAVEL & TOURS (PTE. LTD.),390 VICTORIA STREET #03-46 THE GOLDEN LANDMARK SINGAPORE 188061,info@toureasttravel.sg,+6594770317,https://www.toureasttravel.sg,TA03630,General
TOURISH DMC PTE. LTD.,2 KALLANG AVENUE #07-19 (ROOM 7) CT HUB SINGAPORE 339407,query.singapore@tourishdmc.com,+6584688046,,TA03651,General
TOURISM INTEGRATION PTE. LTD.,68 CIRCULAR ROAD #02-01 SINGAPORE 049422,admin@tourismintegration.com,+6531589994,,TA03606,General
TOURIST MOBILE TRAVEL CENTRE PTE LTD,133 CECIL STREET #17-02 KECK SENG TOWER SINGAPORE 069535,general@touristmobile.com.sg,+6563331966,,TA00536,General
TOURLAND TRAVEL PTE. LTD.,320 SERANGOON ROAD   #09-06 CENTRIUM SQUARE   SINGAPORE 218108,samir@tourland.com.sg,+6562955070,https://tourland.com.sg/,TA02147,General
TOURWORLD TRAVEL & CRUISE PTE LTD,101 KITCHENER ROAD #03-37 JALAN BESAR PLAZA SINGAPORE 208511,admin@tourworld.org,+6563386888,,TA00568,General
TRADING ATTRACTIONS SERVICES,272D SENGKANG CENTRAL #15-353 ATRINA SINGAPORE 544272,trdattsrvs@gmail.com,+6582066833,,TA03891N,Niche
TRANS-WIND TRAVEL PTE. LTD.,101 UPPER CROSS STREET #03-16 PEOPLE'S PARK CENTRE SINGAPORE 058357,transwind@gmail.com,+6565350939,,TA01318,General
TRANSGLOBE TRAVEL SERVICE PTE LTD,401 HAVELOCK ROAD #02-12 HOTEL MIRAMAR SINGAPORE SINGAPORE 169631,ttspl@singnet.com.sg,+6565324288,,TA00397,General
TRANSINEX PTE LTD,1 COLEMAN STREET #04-31 THE ADELPHI SINGAPORE 179803,fionag@transinex.com.sg,+6563383733,,TA00087,General
TRANSTAR TRAVEL PTE LTD,601 MACPHERSON ROAD #01-08A SINGAPORE 368242,elson@transtar.travel,+6562929009,,TA00919,General
TRAVALA PTE. LTD.,160 ROBINSON ROAD #14-04 SINGAPORE BUSINESS FEDERATION CENTER SINGAPORE 068914,ezra@travala.com,+6569298272,,TA03780,General
TRAVEL & CRUISE (S) PTE. LTD.,31 ROCHESTER DRIVE #24-30 PARK AVENUE ROCHESTER SINGAPORE 138637,management@travelncruise.com.sg,+6588990638,,TA03616,General
TRAVEL + LEISURE PTE. LTD.,3 PHILLIP STREET #08-03/04 ROYAL GROUP BUILDING SINGAPORE 048693,pts.singapore@travelandleisure.com,+6568952697,https://tripbeat.com/v6?theme=sgaff,TA03523,General
TRAVEL 21 (S) PTE LTD,101 UPPER CROSS STREET #B1-12 PEOPLE PARK CENTRE SINGAPORE 058357,ask@travel21.com.sg,+6565332198,https://www.travel21.com.sg,TA01114,General
TRAVEL 360 PTE. LTD.,171 TRAS STREET #05-173 UNION BUILDING SINGAPORE 079025,enquiry@travel360.sg,+6562222360,https://travel360.sg,TA03567,General
TRAVEL ALLIANCE HOLDING PTE. LTD.,114 LAVENDER STREET #06-56 CT HUB 2 SINGAPORE 338729,travel_alliance@outlook.com,+6562436069,,TA02524,General
TRAVEL AND TICKET PTE. LTD.,345 GEYLANG ROAD #B1-19 PAVILION SQUARE SINGAPORE 389366,support@travelticketsg.com,+6596547944,,TA03965,General
TRAVEL APPS PTE. LTD.,1 PARK ROAD #04-60 PEOPLE'S PARK COMPLEX SINGAPORE 059108,admin@travelapps.com.sg,+6589282829,,TA03985,General
TRAVEL BUDDY HOLIDAYS PTE. LTD.,10 JALAN BESAR #09-03 SIM LIM TOWER SINGAPORE 208787,contact@bgconsultancy.com.sg,+6566941824,,TA03499,General
TRAVEL CENTRAL HOLIDAYS PTE. LTD.,658 WOODLANDS RING ROAD #10-112 SINGAPORE 730658,sales@travelcentralsg.com,+6598219191,,TA03189,General
TRAVEL COACH PTE. LTD.,1 KUNG CHONG ROAD ALEXANDRA INDUSTRIAL ESTATE SINGAPORE 159139,general@travelcoachsg.com,+6562783688,,TA03569,General
TRAVEL CUE MANAGEMENT PTE. LTD.,22 CHANGI BUSINESS PARK CENTRAL 2 #05-05 THE KINGSMEN EXPERIENCE SINGAPORE 486032,connect@connectcue.com,+6565724081,https://www.connectcue.com,TA02184,General
TRAVEL CULTURE,336 CLEMENTI AVENUE 2 #05-32 SINGAPORE 120336,enquiry@travelculture.sg,+6596806001,,TA03918,General
TRAVEL CURATORS PTE. LTD.,15 LORONG 35 GEYLANG REGAL 35 SINGAPORE 387945,info@japancurator.com,+6565325455,,TA02872,General
TRAVEL DMC PTE. LTD.,160 ROBINSON ROAD #14-04 SINGAPORE BUSINESS FEDERATION CENTER SINGAPORE 068914,sales@travel-dmc.com,+6588960931,,TA03365N,Niche
TRAVEL GATES TOURS PTE. LTD.,331 NORTH BRIDGE ROAD #23-14 ODEON 331 SINGAPORE 188720,info@travelgatestour.com,+6569099492,,TA03854,General
TRAVEL GSH PTE LTD,101 UPPER CROSS STREET #B1-17M PEOPLE'S PARK CENTRE SINGAPORE 058357,xinyun@travelgsh.com,+6565369300,,TA01026,General
TRAVEL HOLIDAYS (S) PTE LTD,531 UPPER CROSS STREET #04-55 HONG LIM COMPLEX SINGAPORE 050531,trvlhldy@singnet.com.sg,+6565340818,,TA01109,General
TRAVEL HUB PTE. LTD.,1 PARK ROAD #02-32 PEOPLE'S PARK COMPLEX SINGAPORE 059108,tourhub@singnet.com.sg,+6565366858,,TA01332,General
TRAVEL INSIDER PTE. LTD.,62 SOMME ROAD #01-04 PARC SOMME SINGAPORE 207877,info@travelinsider.co,+6567172222,,TA03817,General
TRAVEL KING INTERNATIONAL PTE. LTD.,60 PAYA LEBAR ROAD #12-03 PAYA LEBAR SQUARE SINGAPORE 409051,victoria@sgtravelking.com,+6583634988,,TA03073,General
TRAVEL MEDIA PTE LTD,1 COMMONWEALTH LANE #06-28 ONE COMMONWEALTH SINGAPORE 149544,info@travelmedia.com.sg,+6562929202,https://www.travelmedia.com.sg,TA01003,General
TRAVEL MEOW PTE. LTD.,199D PUNGGOL FIELD #14-443 SINGAPORE 824199,director@travel-meow.com,+6589513845,,TA03700N,Niche
TRAVEL POINT PTE. LTD.,135 JURONG GATEWAY ROAD #02-333 JURONG EAST STREET 13 SINGAPORE 600135,travelpointsg@gmail.com,+6565179980,https://www.travelpoint.com.sg,TA03550,General
TRAVEL SENSE PTE. LTD.,668 CHANDER ROAD #11-10 SINGAPORE 210668,lenatan@travelsensedmc.com,+6588541167,,TA03528,General
TRAVEL SHOP (PRIVATE) LIMITED,195B THOMSON ROAD GOLDHILL SHOPPING CENTRE SINGAPORE 307634,tspl1998@yahoo.com,+6562564480,,TA00679,General
TRAVEL STAR PTE. LTD.,114 LAVENDER STREET  #06-56 CT HUB 2 SINGAPORE 338729,shirley@travelstar.com.sg,+6562436069,,TA01432,General
TRAVEL THOUGHTS PTE. LTD.,301A TENGAH DRIVE #05-158 SINGAPORE 691301,travelthoughtssg@gmail.com,+6586790079,https://www.travelthoughts.com.sg,TA02362,General
TRAVEL TRADE MARKETPLACE PTE. LTD.,150 SOUTH BRIDGE ROAD #04-03 SOUTH BRIDGE ROAD - FOOK HAI BULDING SINGAPORE 058727,enquiry@ttmktplc.com,+6562129691,https://www.equator.travel,TA03273,General
TRAVEL WANDER LLP,106 HENDERSON CRESCENT #09-33   SINGAPORE 150106,twsg@travel-wander.com,+6587143321,https://www.travel-wander.com,TA02910,General
TRAVEL WITH GLAMZ PTE. LTD.,39 WOODLANDS CLOSE #03-56 MEGA@WOODLANDS SINGAPORE 737856,admin@travelwithglamz.com,+6560221721,,TA03702,General
TRAVEL Z2000 TOURS PTE. LTD.,3 FERNVALE CLOSE #23-06 LUSH ACRES SINGAPORE 797486,mzainab7@hotmail.com,+6591802956,,TA01880,General
TRAVELBEE PTE. LTD.,52 UBI AVENUE 3 #01-28 FRONTIER SINGAPORE 408867,%20booking@travelbee.sg,+6597337774,,TA02456,General
TRAVELBULLZ PTE. LTD.,380 JALAN BESAR #16-01 ARC 380 SINGAPORE 209000,singapore@travelbullz.com,+6587475290,,TA03364,General
TRAVELBY LLP,48 TOH GUAN ROAD EAST #08-101 ENTERPRISE HUB SINGAPORE 608586,travelbysg@outlook.com,+6596962438,,TA03173,General
TRAVELCONNECT.SG PTE. LTD.,99 ARAB STREET   SINGAPORE 199795,info@travelconnect.sg,+6563847771,https://www.travelconnect.sg,TA02863,General
TRAVELLERANDEXPLORER PTE. LTD.,200 JALAN SULTAN #03-16 TEXTILE CENTRE SINGAPORE 199018,sales@tae.com.sg,+6568368444,https://www.tae.com.sg,TA01427,General
TRAVELLERS.COM,546A SERANGOON ROAD SINGAPORE 218168,contact@travellersdotcom.sg,+6581319294,,TA03100,General
TRAVELOCITY PTE. LTD.,601 SENJA ROAD #04-09 SINGAPORE 670601,admin@travelocity.fun,+6569800860,https://www.travelocity.fun/,TA03619,General
TRAVELOKA SERVICES PTE. LTD.,168 ROBINSON ROAD #10-02 CAPITAL TOWER SINGAPORE 068912,stb@traveloka.com,+6569118110,https://www.traveloka.com,TA02740,General
TRAVELPRO DMC PTE. LTD.,119 POTONG PASIR AVENUE 1 #12-1018 SINGAPORE 350119,sales.travelprodmc@gmail.com,+6585595783,,TA03790,General
TRAVELUXIS PTE. LTD.,16 JALAN TENTERAM #07-114 SINGAPORE 321016,na@traveluxis.com.sg,+6588940445,https://www.traveluxis.com.sg,TA03277,General
TRAVELVAGO DMC PTE. LTD.,10 UBI CRESCENT #04-82 (OFFICE 10) UBI TECHPARK SINGAPORE 408564,info@travelvago.com,+6598475172,,TA03931,General
TRAVELWAVE PTE. LTD.,8 WOODLANDS LINK #04-04 KONG GUAN INDUSTRIAL BUILDING SINGAPORE 738738,sales@mamanda.com.sg,+6591099739,,TA03482,General
TRAVELWORKZ EVENTS & TOURS PTE. LTD.,101 UPPER CROSS STREET #01-04 PEOPLE'S PARK CENTRE SINGAPORE 058357,enquiries@travelworkz.com,+6581182233,https://www.travelworkz.com,TA03495,General
TRAVELZONE NETWORK SERVICES PTE. LTD.,1 SOON LEE STREET #06-36 PIONEER CENTRE SINGAPORE 627605,kelly@tiongheng.com.sg,+6563395885,,TA01550,General
TRAVIX TRAVEL SINGAPORE PTE. LTD.,30 RAFFLES PLACE #29-01 BNI TOWER SINGAPORE 048622,legal@travix.com,+6563724122,,TA02296,General
TREKKERS LEAGUE LLP,203 PETIR ROAD #10-671 SINGAPORE 670203,info@trekkers.com.sg,+6567692114,,TA02954,General
TREKKERS PTE. LTD.,728 CLEMENTI WEST STREET 2 #05-392   SINGAPORE 120728,info@trekkers.com.sg,+6567692114,https://www.trekkers.com.sg,TA01688,General
TREKKERS@HEART PTE. LTD.,2E Hong San Walk #07-06 Palm Gardens SINGAPORE 689051,trekkers.heart@gmail.com,+6560414191,https://trekkersatheart.com,TA03712,General
TREVOLUTION SINGAPORE PTE. LTD.,3 FRASER STREET #08-21 DUO TOWER SINGAPORE 189352,info_sg@dyninno.com,+6580303368,,TA03745,General
SUNRISE BUSINESS CENTRE PTE. LTD.,101 UPPER CROSS STREET #03-74 PEOPLE'S PARK CENTRE SINGAPORE 058357,fannyyan2013@gmail.com,+6598203917,https://www.sunrisebiz.com.sg,TA02638,General
SUNRISE TRAVEL PTE. LTD.,260A SENGKANG EAST WAY #06-486 SINGAPORE 541260,travels.sunrise@gmail.com,+6564258625,,TA03285,General
SUNRISE WORLD TRAVEL DMC PTE. LTD.,240 PASIR RIS STREET 21 #06-45 SINGAPORE 510240,groups@sunrisewtdmc.com,+6586720697,,TA03967N,Niche
SUNSHINE TRAVEL PTE. LTD.,114 LAVENDER STREET #03-57 CT HUB2 SINGAPORE 338729,mail@sunshinetravel.com.sg,+6564653011,,TA02317,General
SUPER LONG TRAVEL PTE. LTD.,200 JALAN SULTAN #10-10 TEXTILE CENTRE SINGAPORE 199018,official_sg@superlongtravel.com,+6598672859,,TA03493,General
SUPER NICE EXPRESS PTE. LTD.,221 BOON LAY PLACE #02-128 BOON LAY PLACE SINGAPORE 640221,slssing0109@gmail.com,+6562621661,,TA01685,General
SUPER TRAVELS GROUP PTE. LTD.,133 NEW BRIDGE ROAD #03-02 CHINATOWN POINT SINGAPORE 059413,huang.william@super-travels.com,+6563923392,,TA03328,General
SUPER TRAVELS PTE LTD,133 NEW BRIDGE ROAD #02-57/58 & #03-01/02/03 CHINATOWN POINT SINGAPORE 059413,gen@super-travels.com,+6563923688,https://www.super-travels.com,TA00296,General
